codigo pais m49,codigo iso3,pais origen,anio,capitulo,valor dolares cif,valor dolares cif log,continente,region,bloque economico
800,UGA,Uganda,1998,TOTAL,237.0,2.374748346,África,Resto de África,
858,URY,Uruguay,1998,TOTAL,17112978.0,7.233325592,América,Sudamérica,
860,UZB,Uzbekistán,1998,TOTAL,2167.0,3.335858911,Asia,Asia Central,
548,VUT,Vanuatu,1998,TOTAL,56.0,1.748188027,Oceanía,Oceanía,
862,VEN,Venezuela (República Bolivariana de),1998,TOTAL,1312269399.0,9.118023002,América,Sudamérica,CAN
704,VNM,Vietnam,1998,TOTAL,5262915.0,6.721226356,Asia,Sudeste Asiático,
887,YEM,Yemen,1998,TOTAL,40419.0,4.606585565,Asia,Asia Occidental,
894,ZMB,Zambia,1998,TOTAL,116648.0,5.066877297,África,Resto de África,
716,ZWE,Zimbabwe,1998,TOTAL,226935.0,5.355901482,África,Resto de África,
4,AFG,Afganistán,1999,TOTAL,192615.0,5.284690105,Asia,Asia Meridional,
8,ALB,Albania,1999,TOTAL,33167.0,4.520706191,Europa,Europa Meridional,
276,DEU,Alemania,1999,TOTAL,496281758.0,8.695728312,Europa,Europa Occidental,OCDE
20,AND,Andorra,1999,TOTAL,235570.0,5.372119982,Europa,Europa Occidental,
28,ATG,Antigua y Barbuda,1999,TOTAL,66298.0,4.821500427,América,Centroamérica y Caribe,
530,,Antillas Holandesas,1999,TOTAL,1764539.0,6.246631262,América,Centroamérica y Caribe,
682,SAU,Arabia Saudita,1999,TOTAL,51037.0,4.707885138,Asia,Asia Occidental,BRICS
12,DZA,Argelia,1999,TOTAL,9650.0,3.984527313,África,Norte de África,
32,ARG,Argentina,1999,TOTAL,122930337.0,8.089659072,América,Sudamérica,
51,ARM,Armenia,1999,TOTAL,17744.0,4.249051529,Asia,Asia Occidental,
533,ABW,Aruba,1999,TOTAL,1814858.0,6.25884265,América,Centroamérica y Caribe,
36,AUS,Australia,1999,TOTAL,19460737.0,7.289159283,Oceanía,Oceanía,OCDE
40,AUT,Austria,1999,TOTAL,20656296.0,7.315052448,Europa,Europa Occidental,OCDE
31,AZE,Azerbaiyán,1999,TOTAL,8148.0,3.91105102,Asia,Asia Occidental,
44,BHS,Bahamas,1999,TOTAL,448685.0,5.651941551,América,Centroamérica y Caribe,
48,BHR,Bahrein,1999,TOTAL,3844129.0,6.584797953,Asia,Asia Occidental,
50,BGD,Bangladesh,1999,TOTAL,199512.0,5.299969022,Asia,Asia Meridional,
52,BRB,Barbados,1999,TOTAL,7094.0,3.850891184,América,Centroamérica y Caribe,
112,BLR,Belarús,1999,TOTAL,584211.0,5.76656973,Europa,Europa Oriental,
84,BLZ,Belice,1999,TOTAL,751.0,2.875639937,América,Centroamérica y Caribe,
204,BEN,Benin,1999,TOTAL,555561.0,5.744731751,África,Resto de África,
60,BMU,Bermuda,1999,TOTAL,1396.0,3.144885418,América,Centroamérica y Caribe,
68,BOL,Bolivia (Estado Plurinacional de),1999,TOTAL,208697973.0,8.319518231,América,Sudamérica,CAN
70,BIH,Bosnia y Herzegovina,1999,TOTAL,159788.0,5.203544161,Europa,Europa Meridional,
72,BWA,Botswana,1999,TOTAL,6550.0,3.8162413,África,Resto de África,
76,BRA,Brasil,1999,TOTAL,422307766.0,8.625629068,América,Sudamérica,BRICS
96,BRN,Brunei Darussalam,1999,TOTAL,320.0,2.505149978,Asia,Sudeste Asiático,
100,BGR,Bulgaria,1999,TOTAL,1197797.0,6.078383221,Europa,Europa Oriental,
854,BFA,Burkina Faso,1999,TOTAL,13089762.0,7.11693175,África,Resto de África,
108,BDI,Burundi,1999,TOTAL,36.0,1.556302501,África,Resto de África,
64,BTN,Bután,1999,TOTAL,3341.0,3.523876476,Asia,Asia Meridional,
56,BEL,Bélgica,1999,TOTAL,73449390.0,7.865988193,Europa,Europa Occidental,OCDE
132,CPV,Cabo Verde,1999,TOTAL,321.0,2.506505032,África,Resto de África,
116,KHM,Camboya,1999,TOTAL,21675.0,4.335959106,Asia,Sudeste Asiático,
120,CMR,Camerún,1999,TOTAL,124414.0,5.094869253,África,Resto de África,
124,CAN,Canadá,1999,TOTAL,259026481.0,8.413344165,América,América del Norte,OCDE
148,TCD,Chad,1999,TOTAL,674916.0,5.829249724,África,Resto de África,
152,CHL,Chile,1999,TOTAL,223968430.0,8.350186806,América,Sudamérica,OCDE
156,CHN,China,1999,TOTAL,227534376.0,8.357047019,Asia,Asia Oriental,BRICS
196,CYP,Chipre,1999,TOTAL,39749.0,4.599326207,Europa,Europa Meridional,
170,COL,Colombia,1999,TOTAL,5875056.0,6.769012011,América,Sudamérica,OCDE
174,COM,Comoras,1999,TOTAL,80.0,1.903089987,África,Resto de África,
178,COG,Congo,1999,TOTAL,4348.0,3.638289535,África,Resto de África,
188,CRI,Costa Rica,1999,TOTAL,13103873.0,7.117399675,América,Centroamérica y Caribe,OCDE
384,CIV,Costa de Marfil,1999,TOTAL,305908.0,5.485590835,África,Resto de África,
191,HRV,Croacia,1999,TOTAL,73167.0,4.864315248,Europa,Europa Meridional,
192,CUB,Cuba,1999,TOTAL,5135266.0,6.710562944,América,Centroamérica y Caribe,
208,DNK,Dinamarca,1999,TOTAL,23821075.0,7.376961356,Europa,Europa Septentrional,OCDE
212,DMA,Dominica,1999,TOTAL,46790.0,4.670153045,América,Centroamérica y Caribe,
218,ECU,Ecuador,1999,TOTAL,252832819.0,8.402833447,América,Sudamérica,CAN
818,EGY,Egipto,1999,TOTAL,1460506.0,6.164503345,África,Norte de África,BRICS
222,SLV,El Salvador,1999,TOTAL,872717.0,5.940873436,América,Centroamérica y Caribe,
784,ARE,Emiratos Árabes Unidos,1999,TOTAL,246912.0,5.392542197,Asia,Asia Occidental,BRICS
232,ERI,Eritrea,1999,TOTAL,67512.0,4.829380974,África,Resto de África,
703,SVK,Eslovaquia,1999,TOTAL,7225376.0,6.858860452,Europa,Europa Oriental,OCDE
705,SVN,Eslovenia,1999,TOTAL,10961332.0,7.039863332,Europa,Europa Meridional,OCDE
724,ESP,España,1999,TOTAL,239227586.0,8.378811258,Europa,Europa Meridional,OCDE
840,USA,Estados Unidos de América,1999,TOTAL,3952374266.0,9.596858063,América,América del Norte,OCDE
233,EST,Estonia,1999,TOTAL,2422902.0,6.384335848,Europa,Europa Septentrional,OCDE
748,SWZ,Eswatini,1999,TOTAL,711.0,2.851869601,África,Resto de África,
231,ETH,Etiopía,1999,TOTAL,62027.0,4.792580777,África,Resto de África,BRICS
643,RUS,Federación de Rusia,1999,TOTAL,26091496.0,7.416498981,Europa,Europa Oriental,BRICS
242,FJI,Fiji,1999,TOTAL,65310.0,4.814979684,Oceanía,Oceanía,
608,PHL,Filipinas,1999,TOTAL,3879824.0,6.588812025,Asia,Sudeste Asiático,
246,FIN,Finlandia,1999,TOTAL,42649164.0,7.629910523,Europa,Europa Septentrional,OCDE
250,FRA,Francia,1999,TOTAL,405436907.0,8.60792328,Europa,Europa Occidental,OCDE
266,GAB,Gabón,1999,TOTAL,25455.0,4.405773101,África,Resto de África,
268,GEO,Georgia,1999,TOTAL,725.0,2.860338007,Asia,Asia Occidental,
288,GHA,Ghana,1999,TOTAL,2959.0,3.471144965,África,Resto de África,
292,GIB,Gibraltar,1999,TOTAL,2122.0,3.32674538,Europa,Europa Meridional,
308,GRD,Granada,1999,TOTAL,69929.0,4.844657318,América,Centroamérica y Caribe,
300,GRC,Grecia,1999,TOTAL,493042.0,5.692883916,Europa,Europa Meridional,OCDE
304,GRL,Groenlandia,1999,TOTAL,10.0,1,Europa,Europa Septentrional,
312,GLP,Guadalupe,1999,TOTAL,77.0,1.886490725,América,Centroamérica y Caribe,
320,GTM,Guatemala,1999,TOTAL,9049794.0,6.956638693,América,Centroamérica y Caribe,
254,GUF,Guayana Francesa,1999,TOTAL,1.0,0,América,Sudamérica,
324,GIN,Guinea,1999,TOTAL,235713.0,5.372383535,África,Resto de África,
328,GUY,Guyana,1999,TOTAL,228508.0,5.358901409,América,Sudamérica,
332,HTI,Haití,1999,TOTAL,757.0,2.87909588,América,Centroamérica y Caribe,
340,HND,Honduras,1999,TOTAL,6181182.0,6.791071531,América,Centroamérica y Caribe,
344,HKG,Hong Kong,1999,TOTAL,31166920.0,7.493693886,Asia,Asia Oriental,
348,HUN,Hungría,1999,TOTAL,3966579.0,6.598416108,Europa,Europa Oriental,OCDE
356,IND,India,1999,TOTAL,50603557.0,7.704181045,Asia,Asia Meridional,BRICS
360,IDN,Indonesia,1999,TOTAL,31161082.0,7.493612529,Asia,Sudeste Asiático,BRICS
368,IRQ,Iraq,1999,TOTAL,3556.0,3.550961752,Asia,Asia Occidental,
372,IRL,Irlanda,1999,TOTAL,21602424.0,7.334502486,Europa,Europa Occidental,OCDE
364,IRN,Irán (República Islámica del),1999,TOTAL,1286145.0,6.109289934,Asia,Asia Occidental,BRICS
162,CXR,Isla Christmas,1999,TOTAL,59027.0,4.771050711,Oceanía,Oceanía,
352,ISL,Islandia,1999,TOTAL,308807.0,5.489687136,Europa,Europa Septentrional,OCDE
136,CYM,Islas Caimán,1999,TOTAL,1136.0,3.055378331,América,Centroamérica y Caribe,
234,FRO,Islas Feroe,1999,TOTAL,6061.0,3.782544284,Europa,Europa Septentrional,
90,SLB,Islas Salomón,1999,TOTAL,26.0,1.414973348,Oceanía,Oceanía,
92,VGB,Islas Vírgenes Británicas,1999,TOTAL,36354438.0,7.560557435,América,Centroamérica y Caribe,
850,VIR,Islas Vírgenes de los Estados Unidos,1999,TOTAL,207468.0,5.31695112,América,Centroamérica y Caribe,
376,ISR,Israel,1999,TOTAL,45215178.0,7.655284245,Asia,Asia Occidental,OCDE
380,ITA,Italia,1999,TOTAL,246638331.0,8.392060573,Europa,Europa Meridional,OCDE
388,JAM,Jamaica,1999,TOTAL,1973699.0,6.295280921,América,Centroamérica y Caribe,
392,JPN,Japón,1999,TOTAL,527461146.0,8.722190474,Asia,Asia Oriental,OCDE
400,JOR,Jordania,1999,TOTAL,20665.0,4.31523541,Asia,Asia Occidental,
398,KAZ,Kazajstán,1999,TOTAL,850894.0,5.929875461,Asia,Asia Central,
404,KEN,Kenya,1999,TOTAL,7611.0,3.881441722,África,Resto de África,
417,KGZ,Kirguistán,1999,TOTAL,12754.0,4.105646413,Asia,Asia Central,
426,LSO,Lesotho,1999,TOTAL,1963.0,3.2929203,África,Resto de África,
428,LVA,Letonia,1999,TOTAL,92173.0,4.964603723,Europa,Europa Septentrional,OCDE
438,LIE,Liechtenstein,1999,TOTAL,204657.0,5.311026604,Europa,Europa Occidental,
440,LTU,Lituania,1999,TOTAL,566545.0,5.753234411,Europa,Europa Septentrional,OCDE
442,LUX,Luxemburgo,1999,TOTAL,172929.0,5.23786783,Europa,Europa Occidental,OCDE
422,LBN,Líbano,1999,TOTAL,54999.0,4.740354793,Asia,Asia Occidental,
446,MAC,Macao,1999,TOTAL,42530.0,4.628695383,Asia,Asia Oriental,
807,MKD,Macedonia del Norte,1999,TOTAL,10878.0,4.036549054,Europa,Europa Meridional,
450,MDG,Madagascar,1999,TOTAL,1907.0,3.280350693,África,Resto de África,
458,MYS,Malasia,1999,TOTAL,22824140.0,7.358394423,Asia,Sudeste Asiático,
454,MWI,Malawi,1999,TOTAL,3025.0,3.480725379,África,Resto de África,
470,MLT,Malta,1999,TOTAL,54561.0,4.736882322,Europa,Europa Meridional,
504,MAR,Marruecos,1999,TOTAL,457421.0,5.660316099,África,Norte de África,
474,MTQ,Martinica,1999,TOTAL,569.0,2.755112266,América,Centroamérica y Caribe,
480,MUS,Mauricio,1999,TOTAL,3694.0,3.567496891,África,Resto de África,
496,MNG,Mongolia,1999,TOTAL,176063.0,5.245668098,Asia,Asia Oriental,
500,MSR,Montserrat,1999,TOTAL,17670.0,4.24723655,América,Centroamérica y Caribe,
508,MOZ,Mozambique,1999,TOTAL,8978.0,3.953179601,África,Resto de África,
104,MMR,Myanmar,1999,TOTAL,8780.0,3.943494516,Asia,Sudeste Asiático,
484,MEX,México,1999,TOTAL,466200621.0,8.668572848,América,América del Norte,OCDE
492,MCO,Mónaco,1999,TOTAL,81305.0,4.910117254,Europa,Europa Occidental,
524,NPL,Nepal,1999,TOTAL,3627.0,3.559547556,Asia,Asia Meridional,
558,NIC,Nicaragua,1999,TOTAL,195475.0,5.291091222,América,Centroamérica y Caribe,
566,NGA,Nigeria,1999,TOTAL,121.0,2.08278537,África,Resto de África,
578,NOR,Noruega,1999,TOTAL,7945293.0,6.900109917,Europa,Europa Septentrional,OCDE
540,NCL,Nueva Caledonia,1999,TOTAL,11395.0,4.05671433,Oceanía,Oceanía,
554,NZL,Nueva Zelanda,1999,TOTAL,3703128.0,6.568568724,Oceanía,Oceanía,OCDE
512,OMN,Omán,1999,TOTAL,2833.0,3.452246575,Asia,Asia Occidental,
586,PAK,Pakistán,1999,TOTAL,5681712.0,6.754479216,Asia,Asia Meridional,
591,PAN,Panamá,1999,TOTAL,36172058.0,7.558373219,América,Centroamérica y Caribe,
600,PRY,Paraguay,1999,TOTAL,913822.0,5.960861609,América,Sudamérica,
528,NLD,Países Bajos,1999,TOTAL,86208234.0,7.935548749,Europa,Europa Occidental,OCDE
604,PER,Perú,1999,TOTAL,108729092.0,8.036345761,América,Sudamérica,Alianza del Pacífico
612,PCN,Pitcairn,1999,TOTAL,1293.0,3.111598525,Oceanía,Oceanía,
258,PYF,Polinesia Francesa,1999,TOTAL,3545.0,3.54961624,Oceanía,Oceanía,
616,POL,Polonia,1999,TOTAL,4718419.0,6.673796504,Europa,Europa Oriental,OCDE
620,PRT,Portugal,1999,TOTAL,3994565.0,6.601469492,Europa,Europa Meridional,OCDE
630,PRI,Puerto Rico,1999,TOTAL,24205987.0,7.383922796,América,Centroamérica y Caribe,
634,QAT,Qatar,1999,TOTAL,16789.0,4.225024829,Asia,Asia Occidental,
826,GBR,Reino Unido de Gran Bretaña e Irlanda del Norte,1999,TOTAL,184718063.0,8.266509366,Europa,Europa Occidental,OCDE
203,CZE,Republica Checa,1999,TOTAL,6516373.0,6.814005936,Europa,Europa Oriental,OCDE
418,LAO,República Democrática Popular Lao,1999,TOTAL,12329.0,4.090927853,Asia,Sudeste Asiático,
214,DOM,República Dominicana,1999,TOTAL,690767.0,5.839331582,América,Centroamérica y Caribe,
408,PRK,República Popular Democrática de Corea,1999,TOTAL,4186182.0,6.621818106,Asia,Asia Oriental,
834,TZA,República Unida de Tanzanía,1999,TOTAL,140189.0,5.146713938,África,Resto de África,
410,KOR,República de Corea,1999,TOTAL,184430147.0,8.265831912,Asia,Asia Oriental,OCDE
498,MDA,República de Moldova,1999,TOTAL,33138.0,4.520326294,Europa,Europa Oriental,
760,SYR,República Árabe Siria,1999,TOTAL,947512.0,5.976584719,Asia,Asia Occidental,
638,REU,Reunión,1999,TOTAL,7547.0,3.87777435,África,Resto de África,
646,RWA,Ruanda,1999,TOTAL,156.0,2.193124598,África,Resto de África,
642,ROU,Rumania,1999,TOTAL,7574995.0,6.879382351,Europa,Europa Oriental,
882,WSM,Samoa,1999,TOTAL,576.0,2.760422483,Oceanía,Oceanía,
674,SMR,San Marino,1999,TOTAL,1528.0,3.184123354,Europa,Europa Meridional,
666,SPM,San Pedro y Miquelón,1999,TOTAL,924444.0,5.965880608,América,América del Norte,
654,SHN,Santa Elena,1999,TOTAL,1595.0,3.202760687,África,Resto de África,
662,LCA,Santa Lucía,1999,TOTAL,55650.0,4.745465169,América,Centroamérica y Caribe,
336,VAT,Santa Sede,1999,TOTAL,5525.0,3.742332282,Europa,Europa Meridional,
702,SGP,Singapur,1999,TOTAL,30648481.0,7.486408955,Asia,Sudeste Asiático,
144,LKA,Sri Lanka,1999,TOTAL,3425516.0,6.534726,Asia,Asia Meridional,
710,ZAF,Sudáfrica,1999,TOTAL,19699055.0,7.294445393,África,Resto de África,BRICS
729,SDN,Sudán,1999,TOTAL,29960.0,4.476541809,África,Norte de África,
752,SWE,Suecia,1999,TOTAL,96883310.0,7.986248968,Europa,Europa Septentrional,OCDE
756,CHE,Suiza,1999,TOTAL,136506519.0,8.135153392,Europa,Europa Occidental,OCDE
764,THA,Tailandia,1999,TOTAL,26073029.0,7.416191488,Asia,Sudeste Asiático,
158,TWN,Taiwán (Provincia de China),1999,TOTAL,97129883.0,7.987352866,Asia,Asia Oriental,
86,IOT,Territorio Británico del Océano Índico,1999,TOTAL,228.0,2.357934847,Asia,Asia Meridional,
768,TGO,Togo,1999,TOTAL,96054.0,4.982515455,África,Resto de África,
780,TTO,Trinidad y Tobago,1999,TOTAL,20161645.0,7.304525964,América,Centroamérica y Caribe,
795,TKM,Turkmenistán,1999,TOTAL,2560.0,3.408239965,Asia,Asia Central,
792,TUR,Turquía,1999,TOTAL,10992733.0,7.04110568,Asia,Asia Occidental,OCDE
788,TUN,Túnez,1999,TOTAL,124459.0,5.095026307,África,Norte de África,
804,UKR,Ucrania,1999,TOTAL,5994308.0,6.777739054,Europa,Europa Oriental,
800,UGA,Uganda,1999,TOTAL,29384.0,4.468110915,África,Resto de África,
858,URY,Uruguay,1999,TOTAL,10209927.0,7.009022637,América,Sudamérica,
860,UZB,Uzbekistán,1999,TOTAL,2531.0,3.403292145,Asia,Asia Central,
862,VEN,Venezuela (República Bolivariana de),1999,TOTAL,868590878.0,8.938815264,América,Sudamérica,CAN
704,VNM,Vietnam,1999,TOTAL,3534090.0,6.548277605,Asia,Sudeste Asiático,
887,YEM,Yemen,1999,TOTAL,14878.0,4.172544554,Asia,Asia Occidental,
894,ZMB,Zambia,1999,TOTAL,174106.0,5.240813738,África,Resto de África,
716,ZWE,Zimbabwe,1999,TOTAL,87223.0,4.94063102,África,Resto de África,
4,AFG,Afganistán,2000,TOTAL,19537.0,4.290857877,Asia,Asia Meridional,
8,ALB,Albania,2000,TOTAL,43646.0,4.639944448,Europa,Europa Meridional,
276,DEU,Alemania,2000,TOTAL,488850215.0,8.689175811,Europa,Europa Occidental,OCDE
20,AND,Andorra,2000,TOTAL,7491.0,3.874539797,Europa,Europa Occidental,
28,ATG,Antigua y Barbuda,2000,TOTAL,126431.0,5.101853573,América,Centroamérica y Caribe,
530,,Antillas Holandesas,2000,TOTAL,1618585.0,6.209135511,América,Centroamérica y Caribe,
682,SAU,Arabia Saudita,2000,TOTAL,1109223.0,6.045018866,Asia,Asia Occidental,BRICS
12,DZA,Argelia,2000,TOTAL,33027.0,4.518869126,África,Norte de África,
32,ARG,Argentina,2000,TOTAL,147776674.0,8.169605888,América,Sudamérica,
51,ARM,Armenia,2000,TOTAL,24885.0,4.395937645,Asia,Asia Occidental,
533,ABW,Aruba,2000,TOTAL,14712861.0,7.167697132,América,Centroamérica y Caribe,
36,AUS,Australia,2000,TOTAL,16097731.0,7.206764666,Oceanía,Oceanía,OCDE
40,AUT,Austria,2000,TOTAL,27134010.0,7.433513981,Europa,Europa Occidental,OCDE
31,AZE,Azerbaiyán,2000,TOTAL,44031.0,4.643758549,Asia,Asia Occidental,
44,BHS,Bahamas,2000,TOTAL,8862.0,3.947531746,América,Centroamérica y Caribe,
48,BHR,Bahrein,2000,TOTAL,4385683.0,6.642037237,Asia,Asia Occidental,
50,BGD,Bangladesh,2000,TOTAL,361756.0,5.558415743,Asia,Asia Meridional,
52,BRB,Barbados,2000,TOTAL,55728.0,4.746073457,América,Centroamérica y Caribe,
112,BLR,Belarús,2000,TOTAL,2626613.0,6.419396089,Europa,Europa Oriental,
84,BLZ,Belice,2000,TOTAL,23034.0,4.362369363,América,Centroamérica y Caribe,
204,BEN,Benin,2000,TOTAL,4272575.0,6.630689695,África,Resto de África,
60,BMU,Bermuda,2000,TOTAL,192802.0,5.285111535,América,Centroamérica y Caribe,
68,BOL,Bolivia (Estado Plurinacional de),2000,TOTAL,205600701.0,8.313024591,América,Sudamérica,CAN
70,BIH,Bosnia y Herzegovina,2000,TOTAL,64956.0,4.812619273,Europa,Europa Meridional,
72,BWA,Botswana,2000,TOTAL,15714.0,4.196286749,África,Resto de África,
76,BRA,Brasil,2000,TOTAL,509664736.0,8.707284586,América,Sudamérica,BRICS
96,BRN,Brunei Darussalam,2000,TOTAL,9384.0,3.972387999,Asia,Sudeste Asiático,
100,BGR,Bulgaria,2000,TOTAL,2249965.0,6.352175762,Europa,Europa Oriental,
854,BFA,Burkina Faso,2000,TOTAL,15350316.0,7.18611732,África,Resto de África,
108,BDI,Burundi,2000,TOTAL,1469.0,3.167021796,África,Resto de África,
64,BTN,Bután,2000,TOTAL,88310.0,4.946009885,Asia,Asia Meridional,
56,BEL,Bélgica,2000,TOTAL,72724282.0,7.861679442,Europa,Europa Occidental,OCDE
132,CPV,Cabo Verde,2000,TOTAL,10182.0,4.007833093,África,Resto de África,
116,KHM,Camboya,2000,TOTAL,22870.0,4.359266165,Asia,Sudeste Asiático,
120,CMR,Camerún,2000,TOTAL,68343.0,4.834694039,África,Resto de África,
124,CAN,Canadá,2000,TOTAL,292918946.0,8.466747463,América,América del Norte,OCDE
148,TCD,Chad,2000,TOTAL,1469120.0,6.167057271,África,Resto de África,
152,CHL,Chile,2000,TOTAL,255590732.0,8.407545102,América,Sudamérica,OCDE
156,CHN,China,2000,TOTAL,355825083.0,8.551236559,Asia,Asia Oriental,BRICS
196,CYP,Chipre,2000,TOTAL,94402.0,4.974981195,Europa,Europa Meridional,
170,COL,Colombia,2000,TOTAL,158308801.0,8.19950506,América,Sudamérica,OCDE
178,COG,Congo,2000,TOTAL,104994.0,5.021164482,África,Resto de África,
188,CRI,Costa Rica,2000,TOTAL,12670797.0,7.102803933,América,Centroamérica y Caribe,OCDE
384,CIV,Costa de Marfil,2000,TOTAL,221285.0,5.344951976,África,Resto de África,
191,HRV,Croacia,2000,TOTAL,97706.0,4.989921234,Europa,Europa Meridional,
192,CUB,Cuba,2000,TOTAL,18212738.0,7.26037524,América,Centroamérica y Caribe,
208,DNK,Dinamarca,2000,TOTAL,31735365.0,7.501543498,Europa,Europa Septentrional,OCDE
212,DMA,Dominica,2000,TOTAL,25066.0,4.399085035,América,Centroamérica y Caribe,
218,ECU,Ecuador,2000,TOTAL,316791160.0,8.500773054,América,Sudamérica,CAN
818,EGY,Egipto,2000,TOTAL,2061275.0,6.314135936,África,Norte de África,BRICS
222,SLV,El Salvador,2000,TOTAL,372822.0,5.571501532,América,Centroamérica y Caribe,
784,ARE,Emiratos Árabes Unidos,2000,TOTAL,211827.0,5.325981316,Asia,Asia Occidental,BRICS
232,ERI,Eritrea,2000,TOTAL,230817.0,5.363267792,África,Resto de África,
703,SVK,Eslovaquia,2000,TOTAL,4096133.0,6.61237405,Europa,Europa Oriental,OCDE
705,SVN,Eslovenia,2000,TOTAL,3508220.0,6.54508682,Europa,Europa Meridional,OCDE
724,ESP,España,2000,TOTAL,210389932.0,8.323024953,Europa,Europa Meridional,OCDE
840,USA,Estados Unidos de América,2000,TOTAL,3878113900.0,9.58862056,América,América del Norte,OCDE
233,EST,Estonia,2000,TOTAL,1942895.0,6.288449331,Europa,Europa Septentrional,OCDE
748,SWZ,Eswatini,2000,TOTAL,1012.0,3.005180513,África,Resto de África,
231,ETH,Etiopía,2000,TOTAL,13831.0,4.140853581,África,Resto de África,BRICS
643,RUS,Federación de Rusia,2000,TOTAL,51626405.0,7.712871884,Europa,Europa Oriental,BRICS
242,FJI,Fiji,2000,TOTAL,122671.0,5.088741906,Oceanía,Oceanía,
608,PHL,Filipinas,2000,TOTAL,5065350.0,6.704609459,Asia,Sudeste Asiático,
246,FIN,Finlandia,2000,TOTAL,59280004.0,7.772908224,Europa,Europa Septentrional,OCDE
250,FRA,Francia,2000,TOTAL,380008872.0,8.579793736,Europa,Europa Occidental,OCDE
266,GAB,Gabón,2000,TOTAL,40575.0,4.608258528,África,Resto de África,
268,GEO,Georgia,2000,TOTAL,3101.0,3.491501766,Asia,Asia Occidental,
288,GHA,Ghana,2000,TOTAL,194576.0,5.289089271,África,Resto de África,
292,GIB,Gibraltar,2000,TOTAL,1038.0,3.016197354,Europa,Europa Meridional,
308,GRD,Granada,2000,TOTAL,346886.0,5.540186772,América,Centroamérica y Caribe,
300,GRC,Grecia,2000,TOTAL,5046986.0,6.7030321,Europa,Europa Meridional,OCDE
304,GRL,Groenlandia,2000,TOTAL,4693.0,3.671450554,Europa,Europa Septentrional,
320,GTM,Guatemala,2000,TOTAL,11329829.0,7.054223355,América,Centroamérica y Caribe,
324,GIN,Guinea,2000,TOTAL,1664.0,3.221153322,África,Resto de África,
226,GNQ,Guinea Ecuatorial,2000,TOTAL,2990.0,3.475671188,África,Resto de África,
328,GUY,Guyana,2000,TOTAL,231825.0,5.365160268,América,Sudamérica,
332,HTI,Haití,2000,TOTAL,1897.0,3.278067331,América,Centroamérica y Caribe,
340,HND,Honduras,2000,TOTAL,1893788.0,6.27733136,América,Centroamérica y Caribe,
